GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,SEA,UATYPE,PLACDESC,CBD,INDSUBR,LONGITUD,LATITUDE,LANDAREA,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,C8J001,C8O001
"G4800510","1980","A","3","7","Texas","48",,"Burleson","051",,,,,,,,,,,,,"09",,,,,,,,"BURLESON COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",22500,98
"G4800530","1980","A","3","7","Texas","48",,"Burnet","053",,,,,,,,,,,,,"07",,,,,,,,"BURNET COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",34200,136
"G4800550","1980","A","3","7","Texas","48",,"Caldwell","055",,,,,,,,,,,,,"10",,,,,,,,"CALDWELL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23500,117
"G4800570","1980","A","3","7","Texas","48",,"Calhoun","057",,,,,,,,,,,,,"14",,,,,,,,"CALHOUN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30000,164
"G4800590","1980","A","3","7","Texas","48","0040","Callahan","059",,,,,,,,,,,,,"06",,,,,,,,"CALLAHAN COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",23500,112
"G4800610","1980","A","3","7","Texas","48","1240","Cameron","061",,,,,,,,,,,,,"15",,,,,,,,"CAMERON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24700,152
"G4800630","1980","A","3","7","Texas","48",,"Camp","063",,,,,,,,,,,,,"12",,,,,,,,"CAMP COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",24600,124
"G4800650","1980","A","3","7","Texas","48",,"Carson","065",,,,,,,,,,,,,"04",,,,,,,,"CARSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25000,129
"G4800670","1980","A","3","7","Texas","48",,"Cass","067",,,,,,,,,,,,,"12",,,,,,,,"CASS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26000,112
"G4800690","1980","A","3","7","Texas","48",,"Castro","069",,,,,,,,,,,,,"04",,,,,,,,"CASTRO COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",29600,126
"G4800710","1980","A","3","7","Texas","48",,"Chambers","071",,,,,,,,,,,,,"14",,,,,,,,"CHAMBERS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40600,162
"G4800730","1980","A","3","7","Texas","48",,"Cherokee","073",,,,,,,,,,,,,"12",,,,,,,,"CHEROKEE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23000,117
"G4800750","1980","A","3","7","Texas","48",,"Childress","075",,,,,,,,,,,,,"06",,,,,,,,"CHILDRESS COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",19900,114
"G4800770","1980","A","3","7","Texas","48","9080","Clay","077",,,,,,,,,,,,,"06",,,,,,,,"CLAY COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",23600,105
"G4800790","1980","A","3","7","Texas","48",,"Cochran","079",,,,,,,,,,,,,"05",,,,,,,,"COCHRAN COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",15300,100
"G4800810","1980","A","3","7","Texas","48",,"Coke","081",,,,,,,,,,,,,"02",,,,,,,,"COKE COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",21900,77
"G4800830","1980","A","3","7","Texas","48",,"Coleman","083",,,,,,,,,,,,,"06",,,,,,,,"COLEMAN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",15500,82
"G4800850","1980","A","3","7","Texas","48","1920","Collin","085",,,,,,,,,,,,,"C",,,,,,,,"COLLIN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",67900,247
"G4800870","1980","A","3","7","Texas","48",,"Collingsworth","087",,,,,,,,,,,,,"06",,,,,,,,"COLLINGSWORTH COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",19100,93
"G4800890","1980","A","3","7","Texas","48",,"Colorado","089",,,,,,,,,,,,,"14",,,,,,,,"COLORADO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28700,104
"G4800910","1980","A","3","7","Texas","48","7240","Comal","091",,,,,,,,,,,,,"02",,,,,,,,"COMAL COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",42700,170
"G4800930","1980","A","3","7","Texas","48",,"Comanche","093",,,,,,,,,,,,,"07",,,,,,,,"COMANCHE COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",19900,87
"G4800950","1980","A","3","7","Texas","48",,"Concho","095",,,,,,,,,,,,,"02",,,,,,,,"CONCHO COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",19100,58
"G4800970","1980","A","3","7","Texas","48",,"Cooke","097",,,,,,,,,,,,,"07",,,,,,,,"COOKE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",32500,146
"G4800990","1980","A","3","7","Texas","48","3810","Coryell","099",,,,,,,,,,,,,"07",,,,,,,,"CORYELL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33300,187
"G4801010","1980","A","3","7","Texas","48",,"Cottle","101",,,,,,,,,,,,,"06",,,,,,,,"COTTLE COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1",19600,78
"G4801030","1980","A","3","7","Texas","48",,"Crane","103",,,,,,,,,,,,,"05",,,,,,,,"CRANE COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0",22300,127
"G4801050","1980","A","3","7","Texas","48",,"Crockett","105",,,,,,,,,,,,,"06",,,,,,,,"CROCKETT COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1",27600,136
"G4801070","1980","A","3","7","Texas","48",,"Crosby","107",,,,,,,,,,,,,"05",,,,,,,,"CROSBY COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1",20600,98
"G4801090","1980","A","3","7","Texas","48",,"Culberson","109",,,,,,,,,,,,,"01",,,,,,,,"CULBERSON COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",18300,106
"G4801110","1980","A","3","7","Texas","48",,"Dallam","111",,,,,,,,,,,,,"04",,,,,,,,"DALLAM COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",18900,129
"G4801130","1980","A","3","7","Texas","48","1920","Dallas","113",,,,,,,,,,,,,"C",,,,,,,,"DALLAS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48800,247
"G4801150","1980","A","3","7","Texas","48",,"Dawson","115",,,,,,,,,,,,,"05",,,,,,,,"DAWSON COUNTY","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",23300,127
"G4801170","1980","A","3","7","Texas","48",,"Deaf Smith","117",,,,,,,,,,,,,"04",,,,,,,,"DEAF SMITH COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",32100,156
"G4801190","1980","A","3","7","Texas","48",,"Delta","119",,,,,,,,,,,,,"08",,,,,,,,"DELTA COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1",16800,63
"G4801210","1980","A","3","7","Texas","48","1920","Denton","121",,,,,,,,,,,,,"O",,,,,,,,"DENTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58200,216
"G4801230","1980","A","3","7","Texas","48",,"DeWitt","123",,,,,,,,,,,,,"11",,,,,,,,"DE WITT COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",22600,87
"G4801250","1980","A","3","7","Texas","48",,"Dickens","125",,,,,,,,,,,,,"06",,,,,,,,"DICKENS COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",15000,70
"G4801270","1980","A","3","7","Texas","48",,"Dimmit","127",,,,,,,,,,,,,"03",,,,,,,,"DIMMIT COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",14700,98
"G4801290","1980","A","3","7","Texas","48",,"Donley","129",,,,,,,,,,,,,"06",,,,,,,,"DONLEY COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1",21200,95
"G4801310","1980","A","3","7","Texas","48",,"Duval","131",,,,,,,,,,,,,"03",,,,,,,,"DUVAL COUNTY","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",14500,84
"G4801330","1980","A","3","7","Texas","48",,"Eastland","133",,,,,,,,,,,,,"07",,,,,,,,"EASTLAND COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",18200,107
"G4801350","1980","A","3","7","Texas","48","5800","Ector","135",,,,,,,,,,,,,"05",,,,,,,,"ECTOR COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33900,222
"G4801370","1980","A","3","7","Texas","48",,"Edwards","137",,,,,,,,,,,,,"16",,,,,,,,"EDWARDS COUNTY","0","0","1","1","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0",17800,85
"G4801390","1980","A","3","7","Texas","48","1920","Ellis","139",,,,,,,,,,,,,"C",,,,,,,,"ELLIS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33200,127
"G4801410","1980","A","3","7","Texas","48","2320","El Paso","141",,,,,,,,,,,,,"A",,,,,,,,"EL PASO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38400,161
"G4801430","1980","A","3","7","Texas","48",,"Erath","143",,,,,,,,,,,,,"07",,,,,,,,"ERATH COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",29000,152
"G4801450","1980","A","3","7","Texas","48",,"Falls","145",,,,,,,,,,,,,"08",,,,,,,,"FALLS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",17600,79
"G4801470","1980","A","3","7","Texas","48",,"Fannin","147",,,,,,,,,,,,,"08",,,,,,,,"FANNIN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18900,79
"G4801490","1980","A","3","7","Texas","48",,"Fayette","149",,,,,,,,,,,,,"10",,,,,,,,"FAYETTE COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",30600,98
"G4801510","1980","A","3","7","Texas","48",,"Fisher","151",,,,,,,,,,,,,"06",,,,,,,,"FISHER COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1",18600,70
"G4801530","1980","A","3","7","Texas","48",,"Floyd","153",,,,,,,,,,,,,"04",,,,,,,,"FLOYD COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",20200,105
"G4801550","1980","A","3","7","Texas","48",,"Foard","155",,,,,,,,,,,,,"06",,,,,,,,"FOARD COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",17000,91
"G4801570","1980","A","3","7","Texas","48","3360","Fort Bend","157",,,,,,,,"42",,,,,"14",,,,,,,,"FORT BEND COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",63800,222
"G4801590","1980","A","3","7","Texas","48",,"Franklin","159",,,,,,,,,,,,,"12",,,,,,,,"FRANKLIN COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24800,121
"G4801610","1980","A","3","7","Texas","48",,"Freestone","161",,,,,,,,,,,,,"09",,,,,,,,"FREESTONE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0",25600,113
"G4801630","1980","A","3","7","Texas","48",,"Frio","163",,,,,,,,,,,,,"11",,,,,,,,"FRIO COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",18800,99
"G4801650","1980","A","3","7","Texas","48",,"Gaines","165",,,,,,,,,,,,,"05",,,,,,,,"GAINES COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",25400,120
"G4801670","1980","A","3","7","Texas","48","2920","Galveston","167",,,,,,,,"42",,,,,"M",,,,,,,,"GALVESTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42900,204
"G4801690","1980","A","3","7","Texas","48",,"Garza","169",,,,,,,,,,,,,"06",,,,,,,,"GARZA COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",19400,104
"G4801710","1980","A","3","7","Texas","48",,"Gillespie","171",,,,,,,,,,,,,"02",,,,,,,,"GILLESPIE COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",41300,148
"G4801730","1980","A","3","7","Texas","48",,"Glasscock","173",,,,,,,,,,,,,"16",,,,,,,,"GLASSCOCK COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",25400,49
"G4801750","1980","A","3","7","Texas","48",,"Goliad","175",,,,,,,,,,,,,"11",,,,,,,,"GOLIAD COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0",24500,121
"G4801770","1980","A","3","7","Texas","48",,"Gonzales","177",,,,,,,,,,,,,"10",,,,,,,,"GONZALES COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",20400,86
"G4801790","1980","A","3","7","Texas","48",,"Gray","179",,,,,,,,,,,,,"04",,,,,,,,"GRAY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",24400,159
"G4801810","1980","A","3","7","Texas","48","7640","Grayson","181",,,,,,,,,,,,,"08",,,,,,,,"GRAYSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28100,154
"G4801830","1980","A","3","7","Texas","48","4420","Gregg","183",,,,,,,,,,,,,"12",,,,,,,,"GREGG COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40000,209
"G4801850","1980","A","3","7","Texas","48",,"Grimes","185",,,,,,,,,,,,,"10",,,,,,,,"GRIMES COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",24500,109
"G4801870","1980","A","3","7","Texas","48","7240","Guadalupe","187",,,,,,,,,,,,,"10",,,,,,,,"GUADALUPE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34600,143
"G4801890","1980","A","3","7","Texas","48",,"Hale","189",,,,,,,,,,,,,"04",,,,,,,,"HALE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27500,146
"G4801910","1980","A","3","7","Texas","48",,"Hall","191",,,,,,,,,,,,,"06",,,,,,,,"HALL COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1",19900,86
"G4801930","1980","A","3","7","Texas","48",,"Hamilton","193",,,,,,,,,,,,,"07",,,,,,,,"HAMILTON COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",20900,97
"G4801950","1980","A","3","7","Texas","48",,"Hansford","195",,,,,,,,,,,,,"04",,,,,,,,"HANSFORD COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32600,130
"G4801970","1980","A","3","7","Texas","48",,"Hardeman","197",,,,,,,,,,,,,"06",,,,,,,,"HARDEMAN COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",16900,90
"G4801990","1980","A","3","7","Texas","48","0840","Hardin","199",,,,,,,,,,,,,"13",,,,,,,,"HARDIN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32900,139
"G4802010","1980","A","3","7","Texas","48","3360","Harris","201",,,,,,,,"42",,,,,"G",,,,,,,,"HARRIS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55400,259
"G4802030","1980","A","3","7","Texas","48","4420","Harrison","203",,,,,,,,,,,,,"12",,,,,,,,"HARRISON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",29900,133
"G4802050","1980","A","3","7","Texas","48",,"Hartley","205",,,,,,,,,,,,,"04",,,,,,,,"HARTLEY COUNTY","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",47200,158
"G4802070","1980","A","3","7","Texas","48",,"Haskell","207",,,,,,,,,,,,,"06",,,,,,,,"HASKELL COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",18400,91
"G4802090","1980","A","3","7","Texas","48","0640","Hays","209",,,,,,,,,,,,,"02",,,,,,,,"HAYS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44400,223
"G4802110","1980","A","3","7","Texas","48",,"Hemphill","211",,,,,,,,,,,,,"04",,,,,,,,"HEMPHILL COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",38600,203
"G4802130","1980","A","3","7","Texas","48",,"Henderson","213",,,,,,,,,,,,,"12",,,,,,,,"HENDERSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",32500,127
"G4802150","1980","A","3","7","Texas","48","4880","Hidalgo","215",,,,,,,,,,,,,"15",,,,,,,,"HIDALGO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24200,134
"G4802170","1980","A","3","7","Texas","48",,"Hill","217",,,,,,,,,,,,,"08",,,,,,,,"HILL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20000,96
"G4802190","1980","A","3","7","Texas","48",,"Hockley","219",,,,,,,,,,,,,"05",,,,,,,,"HOCKLEY COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1",29200,157
"G4802210","1980","A","3","7","Texas","48","1920","Hood","221",,,,,,,,,,,,,"07",,,,,,,,"HOOD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44000,207
"G4802230","1980","A","3","7","Texas","48",,"Hopkins","223",,,,,,,,,,,,,"12",,,,,,,,"HOPKINS COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",25200,133
"G4802250","1980","A","3","7","Texas","48",,"Houston","225",,,,,,,,,,,,,"12",,,,,,,,"HOUSTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25500,88
"G4802270","1980","A","3","7","Texas","48",,"Howard","227",,,,,,,,,,,,,"05",,,,,,,,"HOWARD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24000,142
"G4802290","1980","A","3","7","Texas","48",,"Hudspeth","229",,,,,,,,,,,,,"01",,,,,,,,"HUDSPETH COUNTY","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0",13300,93
"G4802310","1980","A","3","7","Texas","48",,"Hunt","231",,,,,,,,,,,,,"08",,,,,,,,"HUNT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25800,144
"G4802330","1980","A","3","7","Texas","48",,"Hutchinson","233",,,,,,,,,,,,,"04",,,,,,,,"HUTCHINSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",23500,153
"G4802350","1980","A","3","7","Texas","48",,"Irion","235",,,,,,,,,,,,,"16",,,,,,,,"IRION COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",26400,138
"G4802370","1980","A","3","7","Texas","48",,"Jack","237",,,,,,,,,,,,,"07",,,,,,,,"JACK COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",22000,121
"G4802390","1980","A","3","7","Texas","48",,"Jackson","239",,,,,,,,,,,,,"14",,,,,,,,"JACKSON COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1",28600,123
"G4802410","1980","A","3","7","Texas","48",,"Jasper","241",,,,,,,,,,,,,"13",,,,,,,,"JASPER COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24900,126
"G4802430","1980","A","3","7","Texas","48",,"Jeff Davis","243",,,,,,,,,,,,,"01",,,,,,,,"JEFF DAVIS COUNTY","0","0","1","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0",14400,109
"G4802450","1980","A","3","7","Texas","48","0840","Jefferson","245",,,,,,,,,,,,,"H",,,,,,,,"JEFFERSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30600,180
"G4802470","1980","A","3","7","Texas","48",,"Jim Hogg","247",,,,,,,,,,,,,"03",,,,,,,,"JIM HOGG COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",17000,94
"G4802490","1980","A","3","7","Texas","48",,"Jim Wells","249",,,,,,,,,,,,,"11",,,,,,,,"JIM WELLS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23200,136
"G4802510","1980","A","3","7","Texas","48","1920","Johnson","251",,,,,,,,,,,,,"B",,,,,,,,"JOHNSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",38300,159
"G4802530","1980","A","3","7","Texas","48","0040","Jones","253",,,,,,,,,,,,,"P",,,,,,,,"JONES COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",19100,92
"G4802550","1980","A","3","7","Texas","48",,"Karnes","255",,,,,,,,,,,,,"11",,,,,,,,"KARNES COUNTY","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1",21100,96
"G4802570","1980","A","3","7","Texas","48","1920","Kaufman","257",,,,,,,,,,,,,"08",,,,,,,,"KAUFMAN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28400,118
"G4802590","1980","A","3","7","Texas","48",,"Kendall","259",,,,,,,,,,,,,"02",,,,,,,,"KENDALL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",50000,158
"G4802610","1980","A","3","7","Texas","48",,"Kenedy","261",,,,,,,,,,,,,"03",,,,,,,,"KENEDY COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",11700,50
"G4802630","1980","A","3","7","Texas","48",,"Kent","263",,,,,,,,,,,,,"06",,,,,,,,"KENT COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",17300,78
"G4802650","1980","A","3","7","Texas","48",,"Kerr","265",,,,,,,,,,,,,"02",,,,,,,,"KERR COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42100,182
"G4802670","1980","A","3","7","Texas","48",,"Kimble","267",,,,,,,,,,,,,"16",,,,,,,,"KIMBLE COUNTY","0","0","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",25500,91
